Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate
21.9233330000000,22.2531250000000,42.77,0.0543330000000000,0.88,1.246,1,0,37.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh
21.54,21.8759010000000,45.43,0.0703330000000000,0.89,1.052,-1,1,29.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh
22.46,22.4251440000000,41.52,0.127333000000000,0.96,1.516,0,0,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh
23.1366670000000,24.0019630000000,52.11,0.0566670000000000,0.87,1.568,0,0,53.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,0,BSh
21.73,22.1411090000000,64.0,0.0553330000000000,0.98,1.345,2,-1,48.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh
22.5366670000000,22.9479210000000,55.04,0.045,0.92,1.246,2,0,45.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh
23.08,23.4632110000000,53.04,0.06,0.56,1.658,1,-1,36.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh
21.0166670000000,21.6936670000000,69.76,0.166333000000000,0.59,1.203,0,0,50.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,0,BSh
18.74,19.4048590000000,48.23,0.048,0.68,1.418,1,0,27.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
21.6066670000000,21.8337210000000,41.43,0.046,0.75,1.267,1,-1,40.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
19.2666670000000,19.7213110000000,45.63,0.118,1.0,1.203,-3,1,35.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
20.96,21.4786290000000,41.44,0.0683330000000000,0.87,1.357,-1,0,47.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
19.5966670000000,19.9942040000000,45.12,0.079,0.87,1.598,0,0,58.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh
21.14,22.0081800000000,40.08,0.120667000000000,0.7,1.031,-1,0,41.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
19.5766670000000,20.4602100000000,44.05,0.111667000000000,0.91,1.345,-2,1,47.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
19.8666670000000,19.9989150000000,45.42,0.0696670000000000,1.05,1.375,-1,0,53.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
20.6766670000000,20.7298750000000,42.83,0.083,0.95,1.074,0,0,45.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh
21.27,21.2243190000000,42.59,0.0843330000000000,1.12,1.031,0,0,57.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh
21.4266670000000,22.0091820000000,38.89,0.0783330000000000,1.1,1.486,1,0,44.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
21.2133330000000,21.3234770000000,40.4,0.0703330000000000,1.06,1.267,-1,1,34.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
21.0333330000000,21.5016740000000,39.51,0.0713330000000000,0.76,1.117,1,0,35.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
19.76,20.9236840000000,46.09,0.064,0.73,1.052,0,0,25.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh
20.3766670000000,21.0474890000000,44.13,0.0473330000000000,1.0,1.117,1,0,43.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
19.6933330000000,20.4033690000000,47.93,0.059,0.87,1.267,0,0,32.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh
21.68,20.8425910000000,38.26,0.171333000000000,0.45,1.546,2,0,58.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
21.4533330000000,21.3047960000000,41.92,0.0796670000000000,1.05,1.246,2,0,24.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
21.36,21.5884400000000,42.19,0.0626670000000000,0.48,1.203,-1,1,34.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh
21.67,22.1748100000000,38.48,0.175,1.0,1.688,2,0,24.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh
22.69,22.6702490000000,41.63,0.0666670000000000,0.89,1.516,0,0,57.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh
22.0233330000000,22.2329910000000,43.82,0.101,0.73,1.439,1,0,36.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh
22.86,22.9139010000000,42.5,0.0916670000000000,0.57,1.418,0,0,30.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh
22.71,22.9660440000000,43.14,0.125,0.52,1.267,0,-1,35.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh
22.9,22.9867600000000,41.61,0.114667000000000,0.54,1.396,0,0,19.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh
22.8166670000000,22.9404670000000,42.87,0.204667000000000,0.58,1.117,2,0,35.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh
23.1333330000000,23.4049170000000,41.5,0.115333000000000,0.56,1.396,2,-1,36.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh
21.0333330000000,21.6275630000000,46.18,0.211333000000000,0.7,1.246,-1,1,34.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,-1,BSh
22.02,22.2321590000000,43.54,0.064,0.66,1.538,3,-1,37.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh
22.29,22.4850070000000,43.22,0.153333000000000,1.19,1.658,1,0,30.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh
22.8333330000000,22.9616920000000,43.15,0.0813330000000000,0.41,1.074,1,0,32.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh
21.07,21.3088590000000,54.26,0.105,0.57,1.516,-1,0,44.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,-1,BSh
21.4,21.7327280000000,50.6,0.114,0.44,1.418,-1,0,27.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,-1,BSh
22.0766670000000,22.4816990000000,54.25,0.11,0.74,1.117,1,0,36.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
22.13,22.5609980000000,54.42,0.0986670000000000,0.52,1.568,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
22.1833330000000,22.588684000000,53.22,0.107333000000000,0.7,1.031,0,0,33.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.44,21.8855030000000,55.52,0.116667000000000,0.5,1.357,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.6133330000000,22.1313950000000,54.2,0.0960000000000000,0.65,1.237,2,0,45.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.76,22.1324280000000,53.96,0.104,0.49,1.516,0,0,40.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.5733330000000,22.2206310000000,56.02,0.377,0.74,1.598,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
22.2666670000000,22.9041330000000,53.36,0.283333000000000,0.46,1.598,1,-1,35.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.7433330000000,21.9978540000000,55.34,0.0853330000000000,1.08,1.516,0,-1,33.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.8,22.002274000000,55.46,0.0826670000000000,0.8,1.546,1,0,31.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.7266670000000,21.9038780000000,56.64,0.0636670000000000,0.49,1.031,-1,0,27.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,-1,BSh
18.7066670000000,19.9721850000000,62.25,0.162,0.79,1.598,-1,1,67.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,-1,BSh
19.7333330000000,20.0434740000000,61.43,0.078,0.81,1.718,1,0,39.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.26,21.4440850000000,57.79,0.0863330000000000,0.5,1.508,0,0,24.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.45,21.5439570000000,58.46,0.0923330000000000,0.67,1.117,0,1,23.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.5,21.8129470000000,57.27,0.099,1.05,1.267,1,-1,53.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.58,21.8945920000000,57.53,0.0853330000000000,1.12,1.117,0,1,29.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
21.5766670000000,22.0876350000000,57.15,0.127667000000000,0.46,1.117,2,-1,57.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
21.6933330000000,21.779547000000,57.84,0.0983330000000000,0.53,1.688,0,0,40.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
22.5866670000000,22.7688220000000,54.47,0.0693330000000000,0.83,1.418,1,0,45.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
23.34,23.7385210000000,51.58,0.0883330000000000,0.62,1.117,0,0,25.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh
23.51,24.0052280000000,50.53,0.0933330000000000,0.61,1.224,1,0,53.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
22.95,23.0172170000000,55.75,0.0706670000000000,0.58,1.345,1,0,45.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh
22.1066670000000,22.0566010000000,56.86,0.0553330000000000,0.7,1.366,-1,1,47.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,-1,BSh
22.47,22.4310280000000,52.84,0.152333000000000,0.44,1.375,1,0,35.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.87,22.875347000000,52.03,0.105333000000000,0.66,1.031,-1,1,32.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
23.0466670000000,23.2712230000000,50.58,0.162,0.61,1.117,-1,1,26.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
23.18,23.2468630000000,50.15,0.156333000000000,0.48,1.357,0,0,24.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.35,23.5325330000000,48.85,0.175667000000000,0.97,1.031,1,-1,26.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.6966670000000,23.1413720000000,51.56,0.292,0.53,1.718,0,0,19.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.16,23.2864710000000,48.97,0.136333000000000,0.76,1.546,1,0,30.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.2,22.3997120000000,53.11,0.233667000000000,0.7,1.117,-1,1,50.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
22.5866670000000,22.6660160000000,51.01,0.162667000000000,0.66,1.357,0,0,35.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
22.7166670000000,22.7222670000000,51.34,0.173333000000000,0.61,1.439,-1,0,31.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
23.0466670000000,23.0361840000000,50.49,0.166333000000000,0.99,1.031,1,0,45.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.7066670000000,22.7502830000000,52.19,0.140667000000000,0.45,1.117,0,0,44.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.55,23.4810470000000,49.8,0.123667000000000,0.49,1.095,1,0,36.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.7166670000000,23.5981060000000,48.79,0.235667000000000,0.7,1.568,0,0,56.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
22.0333330000000,22.533581000000,50.28,0.157,0.74,1.031,0,0,31.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
21.7566670000000,22.0028420000000,52.86,0.173,0.49,1.031,-1,1,36.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
22.76,22.6498190000000,48.96,0.253333000000000,0.97,1.546,-1,0,27.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
23.5466670000000,23.5991950000000,47.57,0.265,0.4,1.267,0,0,20.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.8,23.8749440000000,46.78,0.316,0.56,1.117,2,-1,39.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.39,23.7457590000000,47.88,0.178333000000000,1.07,1.203,1,0,22.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.6766670000000,23.6029300000000,46.97,0.215333000000000,0.73,1.418,1,-1,38.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.64,23.7300460000000,47.79,0.158667000000000,0.56,1.267,1,0,42.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.7166670000000,23.6575990000000,47.24,0.227667000000000,0.49,1.173,1,0,39.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.1666670000000,23.5596030000000,50.83,0.199333000000000,0.57,1.538,0,0,34.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.3433330000000,23.5463600000000,47.84,0.140333000000000,0.49,1.031,0,0,56.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.4866670000000,23.6582540000000,48.71,0.122667000000000,0.82,1.568,1,1,33.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.1366670000000,22.0498590000000,54.7,0.172,0.54,1.546,-1,0,45.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,-1,BSh
23.8666670000000,24.1744260000000,48.28,0.083,0.7,1.224,2,-1,44.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
24.1633330000000,24.6142400000000,46.43,0.0836670000000000,0.7,1.237,1,-1,42.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.7366670000000,23.0311270000000,50.57,0.086,0.86,1.529,0,-1,31.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.3866670000000,23.4272760000000,50.48,0.152667000000000,0.78,1.688,1,-1,32.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.3266670000000,23.2685730000000,50.4,0.116333000000000,0.62,1.688,1,0,56.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
24.0566670000000,24.2944970000000,46.89,0.0900000000000000,0.41,1.138,1,-1,51.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
24.25,24.6635570000000,46.29,0.096,0.57,1.117,0,0,47.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
23.58,24.1120090000000,48.06,0.105667000000000,0.81,1.031,2,-1,55.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
23.8233330000000,24.0540800000000,47.87,0.0633330000000000,0.56,1.074,2,-1,27.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,1,BSh
22.18,22.5607030000000,54.46,0.218,0.65,1.314,0,0,51.0,Female,Air Conditioned,Office,14.5,hot arid,Winter,-30.749,121.466,0,BSh
22.7,23.2012940000000,51.73,0.227333000000000,0.65,1.052,0,0,42.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
23.03,23.4568170000000,50.33,0.155667000000000,1.08,1.216,-1,0,36.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
22.8533330000000,23.0607630000000,49.97,0.215333000000000,0.6,1.418,0,0,28.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
23.1133330000000,23.2270440000000,50.14,0.113,0.46,1.237,1,-1,58.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
23.0033330000000,23.3268830000000,49.38,0.155,0.7,1.357,1,0,57.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
23.28,23.3385340000000,50.46,0.230667000000000,0.88,1.203,-1,0,37.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
22.88,23.0076340000000,49.35,0.111,0.54,1.031,1,0,52.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
23.43,23.4575610000000,47.46,0.128,0.62,1.117,0,0,26.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
23.16,23.290559000000,48.28,0.154667000000000,0.49,1.224,2,-1,39.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
22.59,22.9687810000000,49.31,0.216667000000000,0.33,1.366,0,0,59.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
22.5033330000000,22.6937510000000,49.05,0.201333000000000,0.54,1.117,-1,1,47.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
17.7233330000000,18.7831250000000,58.47,0.21,0.88,1.237,-1,1,47.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
16.99,17.6173780000000,61.46,0.196333000000000,1.1,1.598,-2,0,30.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
15.96,18.0886780000000,66.55,0.677,0.95,1.598,-2,1,64.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
16.6566670000000,17.5721550000000,62.79,0.226,1.31,1.688,0,0,37.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
21.03,21.3126170000000,48.62,0.125,0.41,1.718,1,-1,25.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
21.0633330000000,21.3671290000000,48.04,0.204,0.67,1.508,-1,1,27.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
20.8633330000000,21.5253490000000,46.17,0.155,0.56,1.031,0,1,33.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
20.68,21.4069270000000,46.65,0.175,0.4,1.357,0,0,33.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
21.2533330000000,21.4950550000000,46.49,0.163333000000000,0.47,1.439,-1,1,27.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
21.59,21.9092350000000,45.51,0.113,0.41,1.246,1,0,24.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
21.6333330000000,22.1642960000000,45.89,0.168667000000000,1.12,1.499,1,-1,47.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
22.3366670000000,22.5584280000000,43.83,0.0963330000000000,0.72,1.267,1,0,37.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
22.32,22.5265640000000,43.48,0.139667000000000,0.89,1.246,-1,0,26.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
20.3966670000000,20.3107080000000,49.19,0.169667000000000,0.61,1.688,-1,0,42.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
19.93,20.1772550000000,50.96,0.148,1.07,1.718,-1,1,32.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
21.6366670000000,21.3934190000000,46.15,0.145667000000000,0.84,1.718,1,0,50.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
21.4333330000000,21.4913660000000,48.33,0.165667000000000,0.68,1.357,0,0,31.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
21.0033330000000,21.2473820000000,47.47,0.140333000000000,0.73,1.718,1,0,40.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
21.0266670000000,21.3436770000000,49.51,0.181667000000000,1.04,1.375,-1,1,35.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,-1,BSh
21.7366670000000,21.8830640000000,46.74,0.149,0.61,1.117,0,0,32.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
22.74,22.7465840000000,42.91,0.143,1.15,1.117,0,0,28.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
21.9966670000000,22.2347390000000,44.88,0.126,0.54,1.095,2,-1,27.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,1,BSh
22.03,22.6759100000000,44.36,0.173,0.7,1.203,0,0,22.0,Female,Air Conditioned,Office,14.3,hot arid,Winter,-30.749,121.466,0,BSh
23.1366670000000,23.0711040000000,53.33,0.136333000000000,0.86,1.336,2,0,39.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,1,BSh
23.0966670000000,23.3173520000000,53.59,0.162,0.52,1.031,0,-1,37.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.1933330000000,23.3193950000000,52.54,0.068,0.57,1.203,1,-1,31.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,1,BSh
23.0766670000000,23.3320580000000,54.62,0.101333000000000,0.64,1.486,0,0,37.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.69,23.8848620000000,48.23,0.171667000000000,0.56,1.546,0,0,39.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.2866670000000,23.1305060000000,53.55,0.126,0.85,1.546,1,0,47.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,1,BSh
23.78,23.6098320000000,52.04,0.154333000000000,0.44,1.396,0,0,36.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.9533330000000,23.9419750000000,50.62,0.158,0.54,1.387,0,0,35.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.2433330000000,23.7591260000000,53.27,0.322667000000000,0.94,1.267,1,0,30.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,1,BSh
23.4933330000000,23.7954310000000,50.05,0.187333000000000,1.05,1.598,1,0,39.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,1,BSh
23.67,23.8748830000000,52.13,0.166,0.49,1.375,0,0,46.0,Female,Air Conditioned,Office,14.45,hot arid,Winter,-30.749,121.466,0,BSh
23.36,23.3301500000000,38.47,0.125667000000000,0.49,1.117,1,-1,35.0,Female,Air Conditioned,Office,13.0,hot arid,Winter,-30.749,121.466,1,BSh
23.9633330000000,22.8351930000000,36.86,0.217667000000000,0.45,1.224,1,-1,41.0,Female,Air Conditioned,Office,13.0,hot arid,Winter,-30.749,121.466,1,BSh
23.2433330000000,23.9817200000000,31.99,0.120333000000000,0.4,1.117,0,0,46.0,Female,Air Conditioned,Office,13.0,hot arid,Winter,-30.749,121.466,0,BSh
21.51,21.6647110000000,43.09,0.113,0.49,1.568,1,-1,27.0,Female,Air Conditioned,Office,13.0,hot arid,Winter,-30.749,121.466,1,BSh
