Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate,pmv,ppd,set,pet,pts_pet,pts_set,apmv,epmv,apts,epts
23.9,23.5,63.6,0.21,0.39,1.0,3,-1,45.0,Female,Mixed Mode,Office,30.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-1.56,54.0,21.1,22.7,-0.049020000000000064,0.0,-1.92,-0.0,-3.897109351658205,0.0
24.5,24.5,59.9,0.07,0.43,1.3,3,-1,45.0,Male,Mixed Mode,Office,30.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.09,5.2,23.6,25.34,0.0813959999999998,0.0,0.09,0.0,-1.3971093516582052,0.0
24.9,24.9,60.2,0.06,0.41,1.2,1,-1,45.0,Female,Mixed Mode,Office,30.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.01,5.0,23.7,25.72,0.10016799999999981,0.0,-0.01,-0.0,-1.2971093516582073,0.0
24.5,24.5,63.5,0.08,0.43,1.4,0,0,45.0,Male,Mixed Mode,Office,30.15,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.28,6.7,23.9,25.71,0.09967399999999982,0.0,0.27,0.0,-1.097109351658208,0.0
24.2,23.8,59.5,0.16,0.46,1.1,1,0,55.0,Male,Mixed Mode,Office,30.15,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.7,15.3,23.0,23.38,-0.01542800000000022,0.0,-0.76,-0.0,-1.9971093516582066,0.0
24.6,24.4,59.2,0.08,0.43,1.1,0,0,55.0,Male,Mixed Mode,Office,30.15,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.35,7.6,23.3,24.65,0.04730999999999974,0.0,-0.37,-0.0,-1.6971093516582059,0.0
25.2,25.2,60.4,0.13,0.46,1.1,3,-1,35.0,Male,Mixed Mode,Office,30.32,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.17,5.6,24.4,25.07,0.06805799999999995,0.0,-0.17,-0.0,-0.597109351658208,0.0
25.2,25.2,64.4,0.07,0.39,1.3,0,0,55.0,Female,Mixed Mode,Office,30.32,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.26,6.4,24.1,26.5,0.13869999999999982,0.0,0.25,0.0,-0.8971093516582052,0.0
24.3,24.1,60.0,0.11,0.52,1.1,1,-1,35.0,Male,Mixed Mode,Office,30.6,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.31,7.0,23.7,24.07,0.01865799999999984,0.0,-0.32,-0.0,-1.2971093516582073,0.0
24.9,24.7,60.3,0.09,0.37,1.1,1,-1,25.0,Female,Mixed Mode,Office,30.6,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.38,8.0,23.1,24.97,0.06311799999999979,0.0,-0.4,-0.0,-1.8971093516582052,0.0
25.7,25.7,56.0,0.26,0.39,1.3,0,0,55.0,Female,Mixed Mode,Office,30.6,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.04,5.0,24.3,24.87,0.05817799999999984,0.0,-0.04,-0.0,-0.6971093516582059,0.0
21.1,21.3,53.6,0.04,0.44,1.1,0,0,35.0,Female,Mixed Mode,Office,20.40726,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.58,55.1,19.8,20.99,-0.13349400000000022,0.0,-1.95,-0.0,-5.197109351658206,0.0
21.1,21.3,53.6,0.06,0.56,1.2,0,0,35.0,Female,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.88,21.4,21.1,20.98,-0.133988,0.0,-0.98,-0.0,-3.897109351658205,0.0
22.2,22.4,52.4,0.09,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,20.40726,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.13,31.7,21.1,21.49,-0.10879400000000028,0.0,-1.31,-0.0,-3.897109351658205,0.0
22.5,22.5,49.3,0.11,0.38,1.1,0,0,25.0,Female,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.34,42.3,20.6,21.3,-0.11818000000000017,0.0,-1.59,-0.0,-4.397109351658205,0.0
22.5,22.5,49.4,0.08,0.41,1.1,0,0,55.0,Female,Mixed Mode,Office,21.03852,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.22,36.2,20.9,21.65,-0.10089000000000015,0.0,-1.43,-0.0,-4.097109351658208,0.0
22.7,22.5,47.8,0.12,0.46,1.1,1,-1,45.0,Male,Mixed Mode,Office,20.61768,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-1.13,31.8,21.4,21.28,-0.11916800000000016,0.0,-1.31,-0.0,-3.597109351658208,0.0
22.9,22.3,48.8,0.11,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.76,17.3,21.5,21.73,-0.09693800000000019,0.0,-0.84,-0.0,-3.4971093516582066,0.0
22.3,22.7,52.5,0.14,0.46,1.3,0,0,45.0,Male,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.64,13.5,21.7,21.71,-0.09792600000000018,0.0,-0.69,-0.0,-3.2971093516582073,0.0
24.6,24.6,38.4,0.11,0.47,1.2,1,0,65.0,Female,Mixed Mode,Office,20.61768,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.21,5.9,23.4,23.29,-0.01987400000000017,0.0,-0.22,-0.0,-1.597109351658208,0.0
22.0,22.0,52.5,0.07,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.23,36.6,20.8,21.4,-0.11324000000000023,0.0,-1.44,-0.0,-4.197109351658206,0.0
22.1,22.7,49.9,0.08,0.41,1.1,0,0,45.0,Male,Mixed Mode,Office,21.03852,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.27,38.8,20.8,21.53,-0.10681800000000008,0.0,-1.5,-0.0,-4.197109351658206,0.0
22.8,22.6,48.3,0.19,0.39,1.1,3,-1,45.0,Female,Mixed Mode,Office,20.40726,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-1.59,55.9,20.6,20.83,-0.14139800000000013,0.0,-1.96,-0.0,-4.397109351658205,0.0
24.7,25.1,48.9,0.06,0.55,1.1,1,-1,45.0,Female,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.03,5.0,24.5,24.73,0.05126199999999992,0.0,-0.03,-0.0,-0.4971093516582066,0.0
22.2,22.6,51.1,0.09,0.55,1.5,0,0,45.0,Male,Mixed Mode,Office,20.61768,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.03,5.0,22.9,22.6,-0.05396000000000001,0.0,0.03,0.0,-2.097109351658208,0.0
22.2,22.6,51.4,0.11,0.46,1.1,0,0,65.0,Male,Mixed Mode,Office,20.8281,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.13,32.0,21.2,21.31,-0.11768600000000018,0.0,-1.31,-0.0,-3.7971093516582073,0.0
23.6,23.8,49.5,0.16,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,19.98642,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.9,21.9,22.5,22.29,-0.06927400000000006,0.0,-1.01,-0.0,-2.4971093516582066,0.0
22.8,22.6,49.3,0.08,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,20.40726,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.99,25.8,21.5,21.91,-0.08804600000000007,0.0,-1.12,-0.0,-3.4971093516582066,0.0
24.2,24.4,47.5,0.07,0.46,1.1,1,0,35.0,Male,Mixed Mode,Office,20.19684,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.45,9.2,23.1,23.74,0.0023559999999998027,0.0,-0.48,-0.0,-1.8971093516582052,0.0
24.2,24.4,47.5,0.11,0.43,1.2,1,-1,35.0,Male,Mixed Mode,Office,20.40726,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.32,7.1,23.0,23.51,-0.00900600000000007,0.0,-0.33,-0.0,-1.9971093516582066,0.0
21.9,21.7,55.0,0.05,0.46,1.1,0,0,55.0,Female,Mixed Mode,Office,19.98642,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.28,39.1,20.6,21.61,-0.10286600000000012,0.0,-1.51,-0.0,-4.397109351658205,0.0
22.3,22.5,53.6,0.07,0.55,1.1,0,0,35.0,Male,Mixed Mode,Office,19.776,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.83,19.5,22.0,21.97,-0.0850820000000001,0.0,-0.92,-0.0,-2.9971093516582066,0.0
21.3,20.7,58.3,0.08,0.39,1.1,-1,0,25.0,Female,Mixed Mode,Office,19.56558,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,-1.78,65.8,19.2,20.5,-0.15770000000000017,0.0,-2.26,-0.0,-5.797109351658207,0.0
22.6,22.6,66.3,0.21,0.59,1.1,0,0,55.0,Female,Mixed Mode,Office,21.77,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.93,23.3,22.2,21.85,-0.09101000000000004,0.0,-1.05,-0.0,-2.7971093516582073,0.0
22.6,23.0,70.6,0.06,0.59,1.4,-1,1,35.0,Female,Mixed Mode,Office,21.77,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,0.14,5.4,23.9,24.38,0.03397199999999989,0.0,0.14,0.0,-1.097109351658208,0.0
22.3,22.5,68.6,0.12,0.46,1.1,1,0,35.0,Male,Mixed Mode,Office,21.77,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-1.07,29.0,21.4,22.26,-0.07075600000000004,0.0,-1.23,-0.0,-3.597109351658208,0.0
23.7,23.9,62.4,0.07,0.55,1.1,0,0,35.0,Male,Mixed Mode,Office,21.77,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.3,6.9,23.6,24.16,0.02310399999999979,0.0,-0.31,-0.0,-1.3971093516582052,0.0
23.7,24.1,62.4,0.14,0.5,1.2,1,0,35.0,Male,Mixed Mode,Office,21.77,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.3,6.9,23.5,23.76,0.0033440000000000136,0.0,-0.31,-0.0,-1.4971093516582066,0.0
22.9,23.1,65.6,0.04,0.59,1.2,0,0,55.0,Female,Mixed Mode,Office,21.95,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.2,5.9,23.4,24.12,0.021128000000000036,0.0,-0.2,-0.0,-1.597109351658208,0.0
22.9,23.3,63.9,0.06,0.49,1.4,0,0,35.0,Male,Mixed Mode,Office,22.15,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.0,5.0,23.0,24.3,0.030019999999999936,0.0,-0.0,-0.0,-1.9971093516582066,0.0
22.4,22.6,68.5,0.12,0.52,1.1,0,0,55.0,Male,Mixed Mode,Office,22.15,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.87,20.9,22.0,22.4,-0.06384000000000012,0.0,-0.97,-0.0,-2.9971093516582066,0.0
22.5,22.7,68.4,0.1,0.71,1.4,-2,1,55.0,Female,Mixed Mode,Office,22.29,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,0.26,6.4,24.8,23.67,-0.0011019999999999364,0.0,0.25,0.0,-0.19710935165820587,0.0
23.3,23.1,64.1,0.11,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,22.29,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.77,17.4,22.2,23.1,-0.029260000000000064,0.0,-0.85,-0.0,-2.7971093516582073,0.0
24.3,24.5,59.5,0.09,0.52,1.2,1,0,45.0,Female,Mixed Mode,Office,22.29,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.04,5.0,24.1,24.7,0.049779999999999935,0.0,0.04,0.0,-0.8971093516582052,0.0
24.3,24.5,59.5,0.08,0.41,1.1,1,0,35.0,Male,Mixed Mode,Office,22.29,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.45,9.2,23.0,24.51,0.04039400000000004,0.0,-0.48,-0.0,-1.9971093516582066,0.0
23.5,24.5,64.0,0.07,0.55,1.1,0,0,45.0,Male,Mixed Mode,Office,22.5,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.24,6.2,23.9,24.43,0.03644199999999986,0.0,-0.25,-0.0,-1.097109351658208,0.0
23.6,24.6,64.1,0.11,0.36,1.0,0,0,45.0,Male,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.08,29.4,22.3,23.78,0.0043320000000000025,0.0,-1.24,-0.0,-2.697109351658206,0.0
24.1,23.9,63.9,0.15,0.39,1.2,2,-1,45.0,Female,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.54,11.1,22.6,23.93,0.01174199999999992,0.0,-0.58,-0.0,-2.397109351658205,0.0
24.0,24.0,64.3,0.09,0.4,1.1,1,0,45.0,Male,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.58,12.2,22.6,24.25,0.027549999999999963,0.0,-0.62,-0.0,-2.397109351658205,0.0
23.1,23.5,65.4,0.13,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.82,19.2,22.3,23.04,-0.03222400000000025,0.0,-0.91,-0.0,-2.697109351658206,0.0
24.0,24.0,60.5,0.11,0.37,1.3,2,-1,55.0,Female,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.23,6.1,22.5,24.29,0.02952599999999994,0.0,-0.24,-0.0,-2.4971093516582066,0.0
24.2,24.0,64.0,0.1,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,22.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.17,5.6,23.4,24.53,0.04138200000000003,0.0,-0.17,-0.0,-1.597109351658208,0.0
24.9,24.7,38.5,0.12,0.74,1.2,0,0,55.0,Female,Mixed Mode,Office,22.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.29,6.7,25.6,23.86,0.008283999999999958,0.0,0.28,0.0,0.6028906483417948,0.0
24.8,24.6,69.5,0.04,0.39,1.3,1,-1,25.0,Female,Mixed Mode,Office,29.02,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.14,5.4,23.7,26.75,0.1510499999999999,0.0,0.14,0.0,-1.2971093516582073,0.0
24.4,24.2,64.1,0.04,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,29.02,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.32,7.1,23.4,25.31,0.07991399999999982,0.0,-0.33,-0.0,-1.597109351658208,0.0
25.2,25.0,68.3,0.06,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,29.02,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.34,7.3,24.6,26.8,0.15351999999999988,0.0,0.33,0.0,-0.39710935165820516,0.0
25.7,25.7,64.1,0.12,0.46,1.1,3,-1,35.0,Male,Mixed Mode,Office,29.02,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.07,5.1,25.1,26.03,0.11548199999999986,0.0,0.07,0.0,0.10289064834179484,0.0
24.9,25.1,61.4,0.08,0.46,1.1,0,0,65.0,Male,Mixed Mode,Office,28.85,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.09,5.2,24.2,25.38,0.08337199999999978,0.0,-0.09,-0.0,-0.7971093516582073,0.0
25.0,24.8,64.0,0.06,0.52,1.2,1,-1,45.0,Female,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.23,6.1,24.8,26.01,0.11449399999999987,0.0,0.22,0.0,-0.19710935165820587,0.0
24.1,24.1,66.9,0.16,0.41,1.4,0,0,45.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.04,5.0,23.4,24.62,0.04582799999999998,0.0,-0.04,-0.0,-1.597109351658208,0.0
24.1,24.1,66.9,0.09,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.37,7.9,23.2,24.55,0.04237000000000002,0.0,-0.39,-0.0,-1.7971093516582073,0.0
25.2,25.0,67.4,0.05,0.41,1.3,1,-1,35.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.29,6.8,24.3,26.91,0.15895399999999982,0.0,0.28,0.0,-0.6971093516582059,0.0
25.2,25.0,67.4,0.07,0.45,1.1,2,-1,35.0,Female,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.02,5.0,24.4,26.07,0.11745799999999984,0.0,-0.02,-0.0,-0.597109351658208,0.0
25.0,24.8,35.7,0.19,0.64,1.1,0,0,65.0,Female,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.21,5.9,24.5,22.88,-0.040128000000000164,0.0,-0.22,-0.0,-0.4971093516582066,0.0
22.7,22.5,67.5,0.11,0.46,1.3,0,0,25.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.41,8.5,22.0,23.09,-0.029754000000000058,0.0,-0.43,-0.0,-2.9971093516582066,0.0
22.7,22.5,67.2,0.18,0.39,1.4,2,-1,45.0,Female,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.58,12.0,21.6,22.7,-0.049020000000000064,0.0,-0.62,-0.0,-3.397109351658205,0.0
24.3,24.1,62.4,0.1,0.46,1.3,1,-1,45.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.05,5.1,23.7,24.8,0.05471999999999988,0.0,0.05,0.0,-1.2971093516582073,0.0
25.4,25.4,64.0,0.11,0.5,1.3,1,-1,45.0,Male,Mixed Mode,Office,28.81,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.44,9.0,25.4,26.26,0.12684399999999996,0.0,0.42,0.0,0.402890648341792,0.0
25.5,25.5,63.9,0.13,0.43,1.2,0,0,45.0,Male,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.12,5.3,24.7,25.91,0.10955399999999993,0.0,0.12,0.0,-0.2971093516582073,0.0
22.6,22.4,66.8,0.11,0.43,1.1,0,0,45.0,Male,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-1.07,29.3,21.2,22.42,-0.06285200000000013,0.0,-1.23,-0.0,-3.7971093516582073,0.0
24.4,24.2,68.7,0.09,0.46,1.1,1,0,55.0,Female,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.28,6.6,23.5,24.94,0.061636000000000024,0.0,-0.29,-0.0,-1.4971093516582066,0.0
24.4,24.2,68.7,0.1,0.41,1.3,1,-1,25.0,Female,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.03,5.0,23.5,25.34,0.0813959999999998,0.0,0.03,0.0,-1.4971093516582066,0.0
24.1,24.1,66.8,0.11,0.46,1.0,1,0,55.0,Male,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.75,16.8,23.0,24.09,0.01964599999999983,0.0,-0.82,-0.0,-1.9971093516582066,0.0
23.6,23.6,54.3,0.11,0.39,1.3,1,-1,55.0,Female,Mixed Mode,Office,25.28,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.35,7.5,22.2,23.41,-0.013946000000000014,0.0,-0.37,-0.0,-2.7971093516582073,0.0
23.9,24.3,53.7,0.08,0.43,1.1,0,0,35.0,Female,Mixed Mode,Office,25.28,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.55,11.4,22.8,23.76,0.0033440000000000136,0.0,-0.59,-0.0,-2.197109351658206,0.0
23.9,24.3,53.7,0.08,0.69,1.3,1,-1,35.0,Female,Mixed Mode,Office,25.28,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.38,8.0,25.3,24.53,0.04138200000000003,0.0,0.36,0.0,0.30289064834179413,0.0
23.9,24.3,53.8,0.1,0.46,1.1,0,1,45.0,Male,Mixed Mode,Office,25.28,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.49,10.1,23.0,23.55,-0.007030000000000092,0.0,-0.52,-0.0,-1.9971093516582066,0.0
25.0,25.2,51.0,0.09,0.43,1.1,0,0,45.0,Male,Mixed Mode,Office,25.47,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.2,5.9,23.8,24.65,0.04730999999999974,0.0,-0.2,-0.0,-1.1971093516582059,0.0
25.0,25.2,51.0,0.09,0.39,1.3,1,-1,45.0,Female,Mixed Mode,Office,25.47,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.14,5.4,23.6,25.14,0.07151599999999991,0.0,0.14,0.0,-1.3971093516582052,0.0
25.0,25.2,50.9,0.09,0.37,1.3,2,-1,55.0,Female,Mixed Mode,Office,25.47,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.1,5.2,23.4,25.13,0.07102199999999992,0.0,0.1,0.0,-1.597109351658208,0.0
24.6,24.4,52.1,0.12,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,25.47,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.44,9.1,23.4,23.77,0.003837999999999786,0.0,-0.46,-0.0,-1.597109351658208,0.0
24.2,24.4,54.6,0.11,0.37,1.1,1,-1,35.0,Female,Mixed Mode,Office,25.66,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.68,14.8,22.5,23.71,0.0008739999999998194,0.0,-0.74,-0.0,-2.4971093516582066,0.0
24.5,24.3,52.5,0.08,0.41,1.1,1,0,45.0,Male,Mixed Mode,Office,25.66,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.49,10.0,22.9,24.07,0.01865799999999984,0.0,-0.52,-0.0,-2.097109351658208,0.0
24.5,24.3,52.5,0.07,0.55,1.2,1,-1,45.0,Female,Mixed Mode,Office,25.66,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.06,5.1,24.2,24.54,0.0418759999999998,0.0,0.06,0.0,-0.7971093516582073,0.0
24.6,25.0,52.2,0.06,0.46,1.1,0,0,65.0,Male,Mixed Mode,Office,25.66,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.24,6.2,23.7,24.77,0.053237999999999897,0.0,-0.25,-0.0,-1.2971093516582073,0.0
24.8,24.4,51.7,0.16,0.39,1.1,3,-1,45.0,Female,Mixed Mode,Office,25.89,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.73,16.1,22.9,23.5,-0.009500000000000064,0.0,-0.8,-0.0,-2.097109351658208,0.0
24.8,24.6,51.6,0.12,0.39,1.1,1,-1,65.0,Female,Mixed Mode,Office,26.07,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.55,11.3,23.0,23.92,0.011247999999999925,0.0,-0.59,-0.0,-1.9971093516582066,0.0
24.2,23.8,53.1,0.1,0.46,1.3,1,0,45.0,Male,Mixed Mode,Office,26.07,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.06,5.1,23.2,23.97,0.013717999999999897,0.0,-0.06,-0.0,-1.7971093516582073,0.0
24.6,24.8,52.1,0.1,0.38,1.1,0,0,45.0,Male,Mixed Mode,Office,25.89,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.48,9.9,23.0,24.12,0.021128000000000036,0.0,-0.51,-0.0,-1.9971093516582066,0.0
24.5,24.5,54.3,0.06,0.5,1.1,0,0,35.0,Male,Mixed Mode,Office,25.89,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.23,6.1,23.8,24.6,0.04483999999999999,0.0,-0.24,-0.0,-1.1971093516582059,0.0
24.5,24.7,54.3,0.11,0.43,1.1,1,-1,35.0,Female,Mixed Mode,Office,26.07,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.43,8.8,23.3,24.07,0.01865799999999984,0.0,-0.45,-0.0,-1.6971093516582059,0.0
24.2,24.0,53.3,0.12,0.4,1.1,2,-1,45.0,Male,Mixed Mode,Office,26.07,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.73,16.1,22.5,23.34,-0.017404000000000197,0.0,-0.8,-0.0,-2.4971093516582066,0.0
24.0,24.2,57.4,0.08,0.5,1.2,0,0,35.0,Male,Mixed Mode,Office,26.23,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.11,5.3,23.6,24.31,0.030513999999999708,0.0,-0.11,-0.0,-1.3971093516582052,0.0
24.6,24.6,54.6,0.07,0.38,1.1,0,0,55.0,Female,Mixed Mode,Office,26.44,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.48,9.8,22.9,24.56,0.04286399999999979,0.0,-0.51,-0.0,-2.097109351658208,0.0
24.6,24.6,54.7,0.09,0.42,1.1,1,-1,35.0,Female,Mixed Mode,Office,26.44,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.38,8.0,23.2,24.33,0.0315019999999997,0.0,-0.4,-0.0,-1.7971093516582073,0.0
25.4,25.4,50.4,0.07,0.41,1.3,2,-1,35.0,Male,Mixed Mode,Office,26.44,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.27,6.5,24.1,25.74,0.1011559999999998,0.0,0.26,0.0,-0.8971093516582052,0.0
25.1,24.9,51.7,0.09,0.52,1.2,0,0,25.0,Female,Mixed Mode,Office,26.44,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.17,5.6,24.5,24.93,0.06114199999999981,0.0,0.17,0.0,-0.4971093516582066,0.0
20.9,20.9,62.8,0.1,0.46,1.3,0,0,45.0,Male,Mixed Mode,Office,19.8,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.9,22.3,20.2,20.87,-0.13942200000000016,0.0,-1.01,-0.0,-4.797109351658207,0.0
20.9,20.7,62.8,0.07,0.42,1.2,1,0,35.0,Female,Mixed Mode,Office,19.8,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-1.35,42.9,19.5,20.88,-0.13892800000000016,0.0,-1.61,-0.0,-5.497109351658207,0.0
20.9,20.9,62.8,0.09,0.57,1.2,0,0,35.0,Female,Mixed Mode,Office,20.0,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.89,21.6,20.9,20.76,-0.1448560000000001,0.0,-1.0,-0.0,-4.097109351658208,0.0
23.7,23.5,53.1,0.11,0.44,1.1,0,0,45.0,Female,Mixed Mode,Office,20.0,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.76,17.1,22.3,22.86,-0.04111600000000015,0.0,-0.84,-0.0,-2.697109351658206,0.0
23.7,23.5,53.1,0.12,0.43,1.4,0,0,55.0,Female,Mixed Mode,Office,20.0,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.11,5.2,22.7,23.5,-0.009500000000000064,0.0,-0.11,-0.0,-2.2971093516582073,0.0
23.6,23.4,54.3,0.1,0.59,1.1,-1,1,45.0,Male,Mixed Mode,Office,20.38,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,-0.39,8.1,23.4,23.04,-0.03222400000000025,0.0,-0.41,-0.0,-1.597109351658208,0.0
22.3,22.7,58.5,0.08,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,20.59,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.53,11.0,21.5,22.71,-0.04852600000000007,0.0,-0.57,-0.0,-3.4971093516582066,0.0
