Tair,RH,clo,Met,Tout,vel,tr,Âge,Climate,Season,Sexe,Building_type,cooling type,thermal_sensation,thermal_preference,TSV_3p
30.5,75.1,0.3,1.1,28.0,0.2,30.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-1,0.0,-1.0
30.9,73.7,0.46,1.0,28.0,0.1,30.9,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.1,71.7,0.3,1.1,28.0,0.2,31.1,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
30.4,76.0,0.4,1.0,28.0,0.4,30.4,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,0.0,-1.0
30.4,76.0,0.4,1.1,28.0,0.2,30.4,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
30.5,73.8,0.3,1.1,28.0,0.2,30.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.5,71.0,0.3,1.1,28.0,0.0,31.5,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
33.0,66.4,0.2,1.0,28.0,0.2,33.0,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,-1.0,-1.0
32.0,71.8,0.3,1.0,28.0,0.1,32.0,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.0,71.8,0.2,1.0,28.0,0.0,32.0,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.7,70.9,0.3,1.0,28.0,0.7,31.7,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.9,68.5,0.3,1.1,28.0,0.0,32.9,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
31.6,73.5,0.3,1.1,28.0,0.2,31.6,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.4,72.5,0.5,1.1,28.0,0.9,32.4,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
31.9,76.1,0.3,1.1,28.0,0.6,31.9,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.3,70.3,0.2,1.0,28.0,0.1,31.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.3,70.3,0.3,1.0,28.0,0.1,31.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
30.8,82.3,0.3,1.0,28.0,0.1,30.8,56.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,0.0,1.0
30.8,73.8,0.4,1.0,28.0,0.1,30.8,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.7,75.1,0.4,1.0,28.0,0.4,31.7,56.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.3,76.6,0.3,1.0,28.0,0.6,31.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.3,76.6,0.2,0.9,28.0,0.6,31.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,0.0,1.0
31.3,75.1,0.2,1.0,28.0,0.2,31.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.1,75.6,0.33,0.9,28.0,0.2,31.1,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.6,74.0,0.2,1.0,28.0,0.3,31.6,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,0.0,1.0
30.6,74.5,0.2,1.0,28.0,0.0,30.6,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
30.6,75.8,0.3,1.0,28.0,0.4,30.6,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
30.1,80.0,0.3,1.1,28.0,0.2,30.1,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
30.9,68.8,0.11,1.0,28.0,0.1,30.9,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,0.0,1.0
30.5,75.4,0.4,1.1,28.0,0.6,30.5,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
29.3,77.0,0.3,1.0,28.0,0.1,29.3,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
29.1,76.0,0.3,1.0,28.0,0.4,29.1,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
28.4,76.9,0.4,1.1,28.0,0.8,28.4,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
28.4,76.9,0.5,1.1,28.0,0.3,28.4,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
28.4,77.0,0.2,1.0,28.0,0.0,28.4,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-3,-1.0,-1.0
28.5,74.6,0.3,1.0,28.0,0.6,28.5,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,-1.0,-1.0
30.4,74.0,0.2,1.0,28.0,0.1,30.4,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
29.5,76.0,0.3,1.1,28.0,0.1,29.5,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
29.3,75.3,0.5,1.0,28.0,0.1,29.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
29.3,75.3,0.2,1.0,28.0,0.5,29.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-1,-1.0,-1.0
29.4,74.3,0.2,1.0,28.0,0.0,29.4,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
29.5,72.6,0.11,1.0,28.0,0.2,29.5,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
29.5,72.6,0.2,1.0,28.0,0.1,29.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-3,-1.0,-1.0
30.1,74.1,0.3,1.1,28.0,0.2,30.1,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
29.9,70.0,0.2,1.1,28.0,0.0,29.9,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.3,65.6,0.11,1.0,28.0,0.2,31.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
31.1,63.3,0.2,1.0,28.0,0.5,31.1,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.1,65.2,0.2,1.1,28.0,0.5,31.1,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.0,64.7,0.4,1.1,28.0,0.1,31.0,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.0,64.7,0.36,1.0,28.0,0.1,31.0,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
30.5,67.8,0.2,1.1,28.0,0.5,30.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
30.5,67.8,0.2,1.1,28.0,0.5,30.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
30.8,68.4,0.2,1.0,28.0,0.2,30.8,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.3,69.4,0.17,1.0,28.0,0.6,31.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.3,69.4,0.18,1.0,28.0,0.2,31.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
30.1,72.1,0.2,1.1,28.0,0.1,30.1,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.3,63.2,0.35,1.0,28.0,0.2,32.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
31.3,66.1,0.2,1.0,28.0,0.2,31.3,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.3,66.1,0.2,1.0,28.0,0.2,31.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,0.0,1.0
30.3,70.2,0.18,1.0,28.0,0.2,30.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
30.3,70.2,0.17,1.0,28.0,0.2,30.3,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.3,69.0,0.32,1.1,28.0,0.1,31.3,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-1,0.0,-1.0
31.3,69.0,0.19,1.0,28.0,0.1,31.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
30.9,70.6,0.32,1.0,28.0,0.3,30.9,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
30.9,72.8,0.25,1.0,28.0,0.3,30.9,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
30.8,74.3,0.22,1.0,28.0,0.6,30.8,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-3,-1.0,-1.0
33.2,67.5,0.36,1.0,28.0,0.2,33.2,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
33.2,67.5,0.25,1.1,28.0,0.2,33.2,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.6,66.9,0.35,1.1,28.0,0.2,32.6,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,0.0,1.0
31.7,70.4,0.3,1.1,28.0,0.5,31.7,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.7,70.4,0.2,1.0,28.0,0.5,31.7,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.3,71.5,0.26,1.1,28.0,0.1,32.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
33.3,69.7,0.46,1.0,28.0,0.2,33.3,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,0.0,1.0
33.2,70.9,0.27,1.1,28.0,0.1,33.2,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
32.4,69.1,0.35,1.0,28.0,0.2,32.4,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
32.4,69.1,0.27,1.0,28.0,0.4,32.4,17.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.1,70.7,0.3,1.0,28.0,0.2,32.1,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.1,70.7,0.38,1.1,28.0,0.1,32.1,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.3,73.1,0.41,0.9,28.0,0.4,32.3,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.5,73.4,0.14,1.0,28.0,0.1,31.5,56.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
31.5,74.0,0.26,0.9,28.0,0.3,31.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.1,72.4,0.48,1.0,28.0,0.2,32.1,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.9,73.3,0.19,1.0,28.0,0.3,31.9,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.8,71.4,0.27,1.1,28.0,0.2,31.8,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.4,74.4,0.27,1.1,28.0,0.0,31.4,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.2,73.0,0.35,0.9,28.0,0.1,31.2,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,0.0,-1.0
31.1,71.9,0.36,1.0,28.0,0.0,31.1,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.1,71.9,0.27,1.0,28.0,0.5,31.1,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.2,63.1,0.29,1.0,28.0,0.4,31.2,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.2,63.1,0.3,1.0,28.0,0.4,31.2,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.0,59.1,0.41,0.9,28.0,0.1,31.0,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.3,54.8,0.09,1.0,28.0,0.0,31.3,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.6,59.0,0.41,1.0,28.0,0.2,31.6,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.6,59.0,0.2,1.2,28.0,0.2,31.6,17.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
31.4,60.2,0.2,1.0,28.0,0.3,31.4,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.8,63.8,0.11,1.0,28.0,0.2,31.8,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,0.0,1.0
32.0,62.5,0.41,1.0,28.0,0.7,32.0,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.5,66.2,0.19,1.0,28.0,0.2,31.5,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
31.5,70.2,0.27,1.0,28.0,0.2,31.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.7,69.2,0.17,1.0,28.0,0.2,31.7,17.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
31.8,64.9,0.2,1.0,28.0,0.2,31.8,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,0.0,1.0
32.3,61.7,0.16,1.0,28.0,0.0,32.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.1,66.1,0.26,1.0,28.0,0.6,32.1,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,-1.0,-1.0
32.5,64.8,0.22,1.0,28.0,0.3,32.5,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.0,53.2,0.28,1.0,28.0,0.0,31.0,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,2,-1.0,1.0
31.5,56.7,0.09,1.1,28.0,0.3,31.5,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.2,55.7,0.17,1.1,28.0,0.2,32.2,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.2,54.6,0.17,1.0,28.0,0.2,31.2,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.0,55.1,0.25,1.0,28.0,0.1,32.0,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,-2,-1.0,-1.0
30.9,61.2,0.26,1.1,28.0,0.2,30.9,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
31.3,60.6,0.18,1.1,28.0,0.4,31.3,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.2,60.3,0.26,1.0,28.0,0.3,32.2,17.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.5,59.0,0.45,1.1,28.0,0.2,31.5,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.8,59.9,0.19,0.9,28.0,0.4,31.8,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.3,58.4,0.44,1.0,28.0,0.2,32.3,25.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.3,59.1,0.17,1.0,28.0,0.3,32.3,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,0.0,0.0
32.0,58.6,0.22,1.0,28.0,0.3,32.0,46.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
31.7,59.9,0.2,1.0,28.0,0.2,31.7,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
33.3,54.6,0.26,1.0,28.0,0.6,33.3,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.3,58.9,0.21,1.0,28.0,0.1,32.3,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
32.1,59.3,0.1,1.0,28.0,0.1,32.1,46.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.4,59.2,0.2,1.0,28.0,0.2,32.4,17.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,1,-1.0,1.0
31.9,68.8,0.27,1.0,28.0,0.3,31.9,25.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
32.2,66.9,0.22,1.1,28.0,0.2,32.2,36.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,3,-1.0,1.0
30.4,69.8,0.17,1.1,28.0,0.3,30.4,36.0,Af,Summer,Male,Multifamily housing,Naturally Ventilated,-1,-1.0,-1.0
30.1,70.5,0.18,1.1,28.0,0.2,30.1,17.0,Af,Summer,Female,Multifamily housing,Naturally Ventilated,0,-1.0,0.0
25.8,74.9,0.42,1.0,18.0,0.2,25.8,28.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.42,1.0,18.0,0.2,26.6,28.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.2,76.4,0.42,1.0,18.0,0.2,27.2,28.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.6,76.2,0.42,1.0,18.0,0.2,27.6,28.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.42,1.2,18.0,0.2,27.9,28.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
25.8,74.9,0.25,1.0,18.0,0.3,25.8,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.25,1.0,18.0,0.3,26.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.2,76.4,0.25,1.0,18.0,0.3,27.2,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.6,76.2,0.25,1.0,18.0,0.3,27.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.25,1.2,18.0,0.3,27.9,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
25.8,74.9,0.28,1.0,18.0,0.9,25.8,17.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.28,1.0,18.0,0.9,26.6,17.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,-1.0,0.0
27.2,76.4,0.28,1.0,18.0,0.9,27.2,17.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,-1.0,0.0
27.6,76.2,0.28,1.0,18.0,0.9,27.6,17.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.9,75.4,0.28,1.2,18.0,0.9,27.9,17.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
25.8,74.9,0.56,1.0,18.0,0.4,25.8,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.56,1.0,18.0,0.4,26.6,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.56,1.0,18.0,0.4,27.2,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.6,76.2,0.44,1.0,18.0,0.4,27.6,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.9,75.4,0.44,1.2,18.0,0.4,27.9,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
25.8,74.9,0.23,1.0,18.0,0.5,25.8,19.0,Cfa,Spring,Female,Classroom,Mixed Mode,-1,1.0,-1.0
26.6,75.7,0.23,1.0,18.0,0.5,26.6,19.0,Cfa,Spring,Female,Classroom,Mixed Mode,-1,1.0,-1.0
27.2,76.4,0.23,1.0,18.0,0.5,27.2,19.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
27.6,76.2,0.23,1.0,18.0,0.5,27.6,19.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
27.9,75.4,0.23,1.2,18.0,0.5,27.9,19.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
25.8,74.9,0.25,1.0,18.0,1.2,25.8,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.25,1.0,18.0,1.2,26.6,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.25,1.0,18.0,1.2,27.2,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.6,76.2,0.25,1.0,18.0,1.2,27.6,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.25,1.2,18.0,1.2,27.9,18.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
25.8,74.9,0.44,1.0,18.0,0.6,25.8,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.44,1.0,18.0,0.6,26.6,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,-1.0,0.0
27.2,76.4,0.44,1.0,18.0,0.6,27.2,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,-1.0,0.0
27.6,76.2,0.44,1.0,18.0,0.6,27.6,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,-1.0,0.0
27.9,75.4,0.44,1.2,18.0,0.6,27.9,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
25.8,74.9,0.44,1.0,18.0,0.3,25.8,22.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.44,1.0,18.0,0.3,26.6,22.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.44,1.0,18.0,0.3,27.2,22.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
27.6,76.2,0.44,1.0,18.0,0.3,27.6,22.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,0.0,1.0
27.9,75.4,0.44,1.2,18.0,0.3,27.9,22.0,Cfa,Spring,Female,Classroom,Mixed Mode,0,0.0,0.0
25.8,74.9,0.28,1.0,18.0,0.6,25.8,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.28,1.0,18.0,0.6,26.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.28,1.0,18.0,0.6,27.2,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.6,76.2,0.28,1.0,18.0,0.6,27.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.9,75.4,0.28,1.2,18.0,0.6,27.9,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
25.8,74.9,0.44,1.0,18.0,0.4,25.8,21.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.44,1.0,18.0,0.4,26.6,21.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.44,1.0,18.0,0.4,27.2,21.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.6,76.2,0.44,1.0,18.0,0.4,27.6,21.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.44,1.2,18.0,0.4,27.9,21.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
25.8,74.9,0.44,1.0,18.0,0.6,25.8,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
26.6,75.7,0.44,1.0,18.0,0.6,26.6,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.44,1.0,18.0,0.6,27.2,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,-1.0,0.0
27.6,76.2,0.44,1.0,18.0,0.6,27.6,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.44,1.2,18.0,0.6,27.9,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
25.8,74.9,0.55,1.0,18.0,1.4,25.8,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.55,1.0,18.0,1.4,26.6,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.2,76.4,0.55,1.0,18.0,1.4,27.2,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.6,76.2,0.55,1.0,18.0,1.4,27.6,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,1,-1.0,1.0
27.9,75.4,0.55,1.2,18.0,1.4,27.9,21.0,Cfa,Spring,Female,Classroom,Mixed Mode,2,-1.0,1.0
25.8,74.9,0.28,1.0,18.0,0.2,25.8,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,-1.0,1.0
26.6,75.7,0.28,1.0,18.0,0.2,26.6,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.2,76.4,0.28,1.0,18.0,0.2,27.2,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.6,76.2,0.28,1.0,18.0,0.2,27.6,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.9,75.4,0.28,1.2,18.0,0.2,27.9,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
25.8,74.9,0.28,1.0,18.0,0.2,25.8,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,0.0,1.0
26.6,75.7,0.28,1.0,18.0,0.2,26.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.2,76.4,0.28,1.0,18.0,0.2,27.2,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.6,76.2,0.28,1.0,18.0,0.2,27.6,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,-1.0,1.0
27.9,75.4,0.28,1.2,18.0,0.2,27.9,20.0,Cfa,Spring,Male,Classroom,Mixed Mode,2,0.0,1.0
25.8,74.9,0.28,1.0,18.0,0.4,25.8,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,0.0,1.0
26.6,75.7,0.28,1.0,18.0,0.4,26.6,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,0,0.0,0.0
27.2,76.4,0.28,1.0,18.0,0.4,27.2,19.0,Cfa,Spring,Male,Classroom,Mixed Mode,1,0.0,1.0
